3101,"Nicolson, Seamus",Male,born 1971,1971,"","","",2,http://www.tate.org.uk/art/images/work/P/P78/P78531_8.jpg,2
1705,"Nimptsch, Uli",Male,1897–1977,1897,1977,"Charlottenburg, Deutschland","",2,"",0
401,"Nisbet, Robert Buchan",Male,1857–1942,1857,1942,"Edinburgh, United Kingdom","Crieff, United Kingdom",1,"",0
1706,"Nitsch, Hermann",Male,born 1938,1938,"","Wien, Österreich","",3,"",2
7629,"Nitsche, Frank",Male,1964,1964,"","Görlitz, Deutschland","",1,http://www.tate.org.uk/art/images/work/T/T11/T11917_8.jpg,1
402,"Noble, Robert",Male,1857–1917,1857,1917,"Edinburgh, United Kingdom","East Linton, United Kingdom",1,http://www.tate.org.uk/art/images/work/N/N03/N03313_8.jpg,1
1707,"Noguchi, Isamu",Male,1904–1988,1904,1988,"Los Angeles, United States","New York, United States",1,"",0
5755,"Nogueira, Lucia",Female,1950–1998,1950,1998,"Goiana, Brasil","London, United Kingdom",8,"",0
1709,"Noland, Kenneth",Male,1924–2010,1924,2010,"Asheville, United States","Port Clyde, United States",3,http://www.tate.org.uk/art/images/work/T/T00/T00763_8.jpg,3
1710,"Nolde, Emil",Male,1867–1956,1867,1956,"Schleswig-Holstein, Deutschland",Seebüll,1,"",0
403,"North, John William",Male,1841–1924,1841,1924,"","",4,http://www.tate.org.uk/art/images/work/N/N01/N01607_8.jpg,4
1711,"Oakley, Alfred J.",Male,1878–1959,1878,1959,"High Wycombe, United Kingdom","Newbury, United Kingdom",1,http://www.tate.org.uk/art/images/work/N/N04/N04194_8.jpg,1
2698,"O'Casey, Breon",Male,1928 – 2011,1928,2011,"London, United Kingdom","Cornwall, United Kingdom",8,"",0
2189,"O'Connor, Andrew",Male,1874–1941,1874,1941,"Worcester, United States","Dublin, Éire",3,http://www.tate.org.uk/art/images/work/N/N04/N04574_8.jpg,1
2190,"O'Connor, John",Male,1913 – 2004,1913,2004,"Leicester, United Kingdom","Dumfries, United Kingdom",2,"",0
2191,"O'Conor, Roderic",Male,1860–1940,1860,1940,"Roscommon, Éire",France,5,http://www.tate.org.uk/art/images/work/T/T00/T00133_8.jpg,4
6667,"O'Donnell, Hugh",Male,born 1950,1950,"","London, United Kingdom","",1,http://www.tate.org.uk/art/images/work/P/P12/P12224_8.jpg,1
1712,"Oelman, Michael",Male,born 1941,1941,"","","",1,"",0
2543,"Ofili, Chris",Male,born 1968,1968,"","Manchester, United Kingdom","",17,http://www.tate.org.uk/art/images/work/P/P13/P13272_8.jpg,16
10282,"Ohanian, Melik","",born 1969,1969,"","","",0,http://www.tate.org.uk/art/images/work/P/P13/P13272_8.jpg,0
7730,"Oiticica, Hélio",Male,1937–1980,1937,1980,"Rio de Janeiro, Brasil","Rio de Janeiro, Brasil",8,http://www.tate.org.uk/art/images/work/T/T12/T12414_8.jpg,5
16018,"Ojeikere, J.D. Okhai",Male,1930–2014,1930,2014,Nigeria,"",8,"",0
11462,"Okon, Yoshua",Male,born 1970,1970,"","Ciudad de México, México","",0,"",0
7640,"Olesen, Henrik",Male,born 1967,1967,"","Esbjerg, Danmark","",3,"",0
2198,"Olitski, Jules",Male,1922–2007,1922,2007,"Gomel, Belarus","New York, United States",12,http://www.tate.org.uk/art/images/work/P/P01/P01243_8.jpg,12
2410,"Oliveira, Nathan",Male,1928–2010,1928,2010,"Oakland, United States","Palo Alto, United States",1,"",0
1714,"Oliver, Madge",Female,1874–1924,1874,1924,"","",2,http://www.tate.org.uk/art/images/work/N/N04/N04802_8.jpg,2
2446,"Oliver, William",Male,c.1804–1853,1804,1853,"","",4,http://www.tate.org.uk/art/images/work/T/T08/T08535_8.jpg,4
9842,"Olley, Jonathan",Male,born 1967,1967,"","London, United Kingdom","",6,"",0
1716,"Olson, Eric",Male,1909 – 1996,1909,1996,"Malmö, Sverige","",1,http://www.tate.org.uk/art/images/work/T/T00/T00792_8.jpg,1
1717,"Olsson, Julius",Male,1864–1942,1864,1942,"London, United Kingdom","Dalkey, Éire",1,http://www.tate.org.uk/art/images/work/N/N02/N02787_8.jpg,1
7622,"Ondák, Roman",Male,born 1966,1966,"","Zilina, Slovenská Republika","",1,http://www.tate.org.uk/art/images/work/T/T11/T11940_8.jpg,1
1718,"Onley, Toni",Male,born 1928,1928,"",Isle of Man,"",2,"",1
1719,"Ono, Yoko",Female,born 1933,1933,"","Tokyo, Nihon","",1,"",0
6159,"Onwin, Glen",Male,born 1947,1947,"","Edinburgh, United Kingdom","",1,"",0
2785,"Ophir, Gilad",Male,born 1957,1957,"","","",12,"",1
4641,"Opie, Catherine",Female,born 1961,1961,"","Sandusky, United States","",4,"",0
406,"Opie, John",Male,1761–1807,1761,1807,"Saint Agnes, United Kingdom","",9,http://www.tate.org.uk/art/images/work/N/N00/N00784_8.jpg,9
1721,"Opie, Julian",Male,born 1958,1958,"","London, United Kingdom","",25,http://www.tate.org.uk/art/images/work/P/P78/P78310_8.jpg,24
1722,"Oppenheim, Dennis",Male,born 1938,1938,"","Electric City, United States","",7,"",3
2632,"Oppenheimer, J.",Male,active 1902,1902,1902,"","",1,"",0
2522,"Oram, W.",Male,active 1745–1777,1745,1777,"","Hampstead, United Kingdom",1,http://www.tate.org.uk/art/images/work/T/T09/T09397_8.jpg,1
407,"Orchardson, Sir William Quiller",Male,1832–1910,1832,1910,"Edinburgh, United Kingdom","London, United Kingdom",7,http://www.tate.org.uk/art/images/work/N/N01/N01519_8.jpg,7
1724,"Organ, Bryan",Male,born 1935,1935,"","Leicester, United Kingdom","",16,"",0
2685,"Orozco, Gabriel",Male,born 1962,1962,"",México,"",15,http://www.tate.org.uk/art/images/work/P/P78/P78771_8.jpg,13
1726,"Orr, Chris",Male,born 1943,1943,"","London, United Kingdom","",1,"",0
17008,"Orrock, James","",1829–1913,1829,1913,"","",0,"",0
8133,"Ortega, Damián",Male,born 1967,1967,"","Ciudad de México, México","",0,"",0
2380,"Ortman, George",Male,born 1926,1926,"","Oakland, United States","",1,"",0
11956,"Osbaldeston, David",Male,born 1968,1968,"","Middlesbrough, United Kingdom","",1,http://www.tate.org.uk/art/images/work/P/P79/P79369_8.jpg,1
1727,"Osborn, William Evelyn",Male,1868–1906,1868,1906,"","",2,http://www.tate.org.uk/art/images/work/T/T03/T03648_8.jpg,2
1728,"Ospovat, Henry",Male,1877–1909,1877,1909,Rossiya,"London, United Kingdom",2,"",1
10612,"Otero, Alejandro",Male,1921–1990,1921,1990,"El Manteco, Venezuela","Caracas, Venezuela",1,"",0
1729,"Otreba, Ryszard",Male,born 1932,1932,"","Pszczyna, Polska","",2,"",0
16031,"Otsuji, Kiyoji",Male,1923–2001,1923,2001,"Tokyo, Nihon","Tokyo, Nihon",0,"",0
2366,"Oursler, Tony",Male,born 1957,1957,"","New York, United States","",3,"",0
1730,"Ovenden, Graham",Male,born 1943,1943,"","Hampshire, United Kingdom","",34,"",0
5847,"Owen, Peter",Male,"","","","","",0,"",0
410,"Owen, Rev. Edward Pryce",Male,1788–1863,1788,1863,"","Cheltenham, United Kingdom",1,http://www.tate.org.uk/art/images/work/N/N02/N02408_8.jpg,1
1731,"Ozenfant, Amédée",Male,1886–1966,1886,1966,"Saint Quentin, France","Cannes, France",1,http://www.tate.org.uk/art/images/work/T/T00/T00551_8.jpg,1
1732,"Paalen, Wolfgang",Male,1905–1959,1905,1959,"Wien, Österreich","Ciudad de México, México",1,"",0
2389,"Pacheco, Ana Maria",Female,born 1943,1943,"","Goiás, Brasil","",12,"",0
1733,"Packham, Alex",Male,born 1914,1914,"","","",1,"",0
14993,"Paiva, Pedro",Male,born 1977,1977,"","Lisboa, Portugal","",0,"",0
13759,"Pak, Sheung Chuen",Male,born 1977,1977,"","Fujian, Zhonghua","",1,"",0
2317,"Palermo, Blinky",Male,1943–1977,1943,1977,"Leipzig, Deutschland",Maldives,35,http://www.tate.org.uk/art/images/work/P/P78/P78324_8.jpg,10
1736,"Palmer, Roger",Male,born 1946,1946,"","Portsmouth, United Kingdom","",6,"",0
411,"Palmer, Samuel",Male,1805–1881,1805,1881,"London, United Kingdom","Reigate, United Kingdom",21,http://www.tate.org.uk/art/images/work/N/N03/N03312_8.jpg,20
18372,"Pankhurst, Sylvia","",1882 – 1960,1882,1960,"","",0,http://www.tate.org.uk/art/images/work/N/N03/N03312_8.jpg,0
12007,"Panting, John",Male,1940–1974,1940,1974,New Zealand,"London, United Kingdom",4,"",0
1737,"Paolini, Giulio",Male,born 1940,1940,"","Genova, Italia","",7,"",0
14433,"Pape, Lygia",Female,1927–2004,1927,2004,"Nova Friburgo, Brasil","Rio de Janeiro, Brasil",1,"",0
7077,"Pardo, Jorge",Male,born 1963,1963,"","La Habana, Cuba","",1,http://www.tate.org.uk/art/images/work/T/T12/T12593_8.jpg,1
5225,"Parent, Mimi",Female,1924–2005,1924,2005,"Québec, Canada","",1,"",0
1739,"Park, Alistair",Male,1930–1984,1930,1984,"","",1,http://www.tate.org.uk/art/images/work/P/P08/P08013_8.jpg,1
2358,"Parker, Cornelia",Female,born 1956,1956,"","Cheshire, United Kingdom","",21,http://www.tate.org.uk/art/images/work/P/P78/P78511_8.jpg,16
1741,"Parker, Harold",Male,1873–1962,1873,1962,"Aylesbury, United Kingdom","Brisbane, Australia",1,"",0
1742,"Parker, Ray",Male,1922–1990,1922,1990,"Beresford, United States","",1,"",0
2199,"Parkinson, Valerie",Female,"","","","","",2,"",0
2750,"Parr, Martin",Male,born 1952,1952,"","Epsom, United Kingdom","",5,"",0
2448,"Parrott, William",Male,1813–1869,1813,1869,"England, United Kingdom","",4,http://www.tate.org.uk/art/images/work/T/T08/T08543_8.jpg,4
413,"Parsons, Alfred",Male,1847–1920,1847,1920,Beckington,"England, United Kingdom",1,http://www.tate.org.uk/art/images/work/N/N01/N01589_8.jpg,1
414,"Parton, Ernest",Male,1845–1938,1845,1938,"","",1,http://www.tate.org.uk/art/images/work/N/N01/N01628_8.jpg,1
1743,"Partridge, David",Male,1919–2006,1919,2006,"Akron, United States","Toronto, Canada",1,"",0
11244,"Partum, Ewa",Female,born 1945,1945,"","Warszawa, Polska","",2,"",1
9591,"Pascali, Pino",Male,1935–1968,1935,1968,"Bari, Italia","",1,"",0
1745,"Pasmore, Wendy",Female,born 1915,1915,"","Dublin, Éire","",1,http://www.tate.org.uk/art/images/work/T/T00/T00490_8.jpg,1
1746,"Pasternak, Leonid",Male,1862–1945,1862,1945,"Odessa, Ukrayina","Oxford, United Kingdom",3,"",0
2652,"Patterson, Richard",Male,born 1963,1963,"","Leatherhead, United Kingdom","",1,http://www.tate.org.uk/art/images/work/T/T07/T07344_8.jpg,1
2397,"Patterson, Simon",Male,born 1967,1967,"","Leatherhead, United Kingdom","",2,"",0
18267,"Paul, Pallavi","",born 1986,1986,"","","",0,"",0
5493,"Payne and Relph, Oliver and Nick",Male,"born 1977, born 1979",1977,"","","",1,http://www.tate.org.uk/art/images/work/P/P79/P79789_8.jpg,1
2225,"Payne, William",Male,c.1776–c.1830,1776,1830,"Plymouth, United Kingdom","London, United Kingdom",3,http://www.tate.org.uk/art/images/work/T/T05/T05478_8.jpg,3
415,"Peake, Robert",Male,?1551–1619,1551,1619,"","London, United Kingdom",2,http://www.tate.org.uk/art/images/work/T/T00/T00067_8.jpg,2
2321,"Pearce, Bryan",Male,1929–2007,1929,2007,"Saint Ives, United Kingdom","",1,http://www.tate.org.uk/art/images/work/T/T06/T06733_8.jpg,1
2200,"Pears, Charles",Male,1873–1958,1873,1958,"Pontefract, United Kingdom","Truro, United Kingdom",6,http://www.tate.org.uk/art/images/work/P/P03/P03059_8.jpg,6
1750,"Pearsh, Kevin",Male,born 1951,1951,"","Melbourne, Australia","",1,"",0
11736,"Peçanha, Osmar","",born 1926,1926,"","","",0,"",0
14145,"Peeters, Henk",Male,born 1925,1925,"","s Gravenhage, Nederland","",1,"",0
1751,"Pegram, Henry Alfred",Male,1862–1937,1862,1937,"London, United Kingdom","Hampstead, United Kingdom",2,"",1
1753,"Penck, A.R.",Male,born 1939,1939,"","Dresden, Deutschland","",7,"",0
416,"Penley, Aaron Edwin",Male,1807–1870,1807,1870,"","",4,http://www.tate.org.uk/art/images/work/N/N02/N02390_8.jpg,4
5715,"Penn, Irving",Male,1917–2009,1917,2009,"Plainfield, United States","Manhattan Island, United States",6,"",0
1754,"Penone, Giuseppe",Male,born 1947,1947,"","Garessio, Italia","",17,http://www.tate.org.uk/art/images/work/P/P78/P78571_8.jpg,16
1755,"Penrose, Sir Roland",Male,1900–1984,1900,1984,"London, United Kingdom","East Sussex, United Kingdom",5,http://www.tate.org.uk/art/images/work/T/T00/T00671_8.jpg,5
418,"Peppercorn, Arthur Douglas",Male,1847–1924,1847,1924,"London, United Kingdom","Ashtead, United Kingdom",1,http://www.tate.org.uk/art/images/work/N/N03/N03035_8.jpg,1
2523,"Percy, Lady Susan Elizabeth",Female,1782–1847,1782,1847,"","",27,http://www.tate.org.uk/art/images/work/T/T10/T10694_8.jpg,27
2383,"Percy, Sidney Richard",Male,1821–1886,1821,1886,"","Sutton, United Kingdom",1,http://www.tate.org.uk/art/images/work/T/T07/T07049_8.jpg,1
1757,"Perera, Ed",Male,born 1936,1936,"",Sri Lanka,"",1,"",0
10544,"Peri, Peter",Male,born 1971,1971,"","London, United Kingdom","",4,http://www.tate.org.uk/art/images/work/T/T12/T12931_8.jpg,1
12119,"Periton, Simon",Male,born 1964,1964,"","Kent, United Kingdom","",1,"",0
2582,"Pickersgill, Henry Hall",Male,1812–1861,1812,1861,"London, United Kingdom","",1,http://www.tate.org.uk/art/images/work/T/T09/T09366_8.jpg,1
2313,"Pine, Robert Edge",Male,before 1730–1788,1730,1788,"London, United Kingdom","Philadelphia, United States",1,http://www.tate.org.uk/art/images/work/T/T06/T06674_8.jpg,1
1772,"Pinkney, Richard",Male,born 1938,1938,"","","",17,http://www.tate.org.uk/art/images/work/P/P01/P01562_8.jpg,17
426,"Pinwell, George John",Male,1842–1875,1842,1875,"Buckinghamshire, United Kingdom","",10,http://www.tate.org.uk/art/images/work/N/N02/N02689_8.jpg,9
1773,"Piper, Edward",Male,1938–1990,1938,1990,"","",8,"",0
1774,"Piper, John",Male,1903–1992,1903,1992,"Epsom, United Kingdom","Henley-on-Thames, United Kingdom",183,http://www.tate.org.uk/art/images/work/N/N05/N05215_8.jpg,183
4955,"Piper, Keith",Male,born 1960,1960,"","Malta, Malta","",1,http://www.tate.org.uk/art/images/work/T/T12/T12575_8.jpg,1
2408,"Pippin, Steven",Male,born 1960,1960,"","Redhill, United Kingdom","",17,"",15
9560,"Pernice, Manfred",Male,born 1963,1963,"","Hildesheim, Deutschland","",3,"",0
16443,"Perriand, Charlotte",Female,1903–1999,1903,1999,"Paris, France","Paris, France",0,"",0
4657,"Perry, Grayson",Male,born 1960,1960,"","Chelmsford, United Kingdom","",2,http://www.tate.org.uk/art/images/work/T/T07/T07904_8.jpg,2
1760,"Perryman, Margot",Female,born 1938,1938,"","Plymouth, United Kingdom","",1,http://www.tate.org.uk/art/images/work/T/T01/T01256_8.jpg,1
420,"Pether, Henry",Male,active 1828–1865,1828,1865,"","",1,http://www.tate.org.uk/art/images/work/T/T00/T00493_8.jpg,1
14320,"Petlin, Irving",Male,born 1934,1934,"","Chicago, United States","",1,"",0
2754,"Pettibon, Raymond",Male,born 1957,1957,"","Tucson, United States","",4,"",1
421,"Pettie, John",Male,1839–1893,1839,1893,"Edinburgh, United Kingdom","Hastings, United Kingdom",2,http://www.tate.org.uk/art/images/work/N/N01/N01582_8.jpg,2
11963,"Phaophanit, Vong",Male,born 1961,1961,"","Savannakhét, Lao","",2,http://www.tate.org.uk/art/images/work/T/T12/T12815_8.jpg,2
5251,"Philipsz, Susan",Female,born 1965,1965,"","Glasgow, United Kingdom","",1,"",0
1763,"Phillips, Esq Peter",Male,born 1939,1939,"","Birmingham, United Kingdom","",31,http://www.tate.org.uk/art/images/work/P/P01/P01273_8.jpg,29
1764,"Phillips, Esq Tom",Male,born 1937,1937,"","London, United Kingdom","",274,http://www.tate.org.uk/art/images/work/P/P01/P01490_8.jpg,264
1762,"Phillips, Maurice",Male,born 1948,1948,"","","",1,"",0
2301,"Phillips, Patrick",Male,1907–1976,1907,1976,"","",1,http://www.tate.org.uk/art/images/work/T/T06/T06599_8.jpg,1
423,"Phillips, Thomas",Male,1770–1845,1770,1845,"Dudley, United Kingdom","London, United Kingdom",1,http://www.tate.org.uk/art/images/work/N/N00/N00183_8.jpg,1
1766,"Picabia, Francis",Male,1879–1953,1879,1953,"Paris, France","Paris, France",6,http://www.tate.org.uk/art/images/work/T/T00/T00305_8.jpg,6
1767,"Picasso, Pablo",Male,1881–1973,1881,1973,"Málaga, España","Mougins, France",42,http://www.tate.org.uk/art/images/work/N/N04/N04683_8.jpg,41
1769,"Piché, Roland",Male,born 1938,1938,"","London, United Kingdom","",10,"",0
1768,"Pichet, Roland",Male,born 1936,1936,"","Québec, Canada","",1,"",0
5673,"Pichugin, Sergei Ivanovich","",1881–1971,1881,1971,"","",0,"",0
424,"Pickersgill, Frederick Richard",Male,1820–1900,1820,1900,"London, United Kingdom","Isle Of Wight, United States",1,http://www.tate.org.uk/art/images/work/N/N00/N00445_8.jpg,1
2254,"Pirandello, Fausto",Male,1899–1975,1899,1975,"Roma, Italia","Roma, Italia",1,http://www.tate.org.uk/art/images/work/T/T05/T05707_8.jpg,1
1776,"Pissarro, Camille",Male,1830–1903,1830,1903,Charlotte Amalie,"Paris, France",7,http://www.tate.org.uk/art/images/work/N/N04/N04592_8.jpg,6
11753,"Pissarro, Esther",Female,1870–1951,1870,1951,"","",0,http://www.tate.org.uk/art/images/work/N/N04/N04592_8.jpg,0
1777,"Pissarro, Lucien",Male,1863–1944,1863,1944,"Paris, France","Dorset, United Kingdom",38,http://www.tate.org.uk/art/images/work/N/N03/N03179_8.jpg,38
1778,"Pitchforth, Roland Vivian",Male,1895–1982,1895,1982,"Wakefield, United Kingdom","",9,http://www.tate.org.uk/art/images/work/N/N04/N04933_8.jpg,8
12678,"Piza, Arthur Luiz",Male,born 1928,1928,"","São Paulo, Brasil","",0,http://www.tate.org.uk/art/images/work/N/N04/N04933_8.jpg,0
9377,"Plackman, Carl",Male,1943–2004,1943,2004,"Huddersfield, United Kingdom","",3,http://www.tate.org.uk/art/images/work/T/T12/T12157_8.jpg,3
1779,"Platt, John",Male,1886–1967,1886,1967,"Leek, United Kingdom","",1,"",0
12600,"Plender, Olivia","",born 1977,1977,"","","",0,"",0
8802,"Pleydell-Bouverie, Katherine",Female,1895–1985,1895,1985,"","",5,"",0
1780,"Plowman, Chris",Male,1952–2009,1952,2009,"Fareham, United Kingdom","",1,"",0
2450,"Pocock, Isaac",Male,1782–1835,1782,1835,Bristol,"England, United Kingdom",1,http://www.tate.org.uk/art/images/work/T/T09/T09399_8.jpg,1
1783,"Poirier, Anne and Patrick","","born 1942, born 1942",1942,"","","",1,http://www.tate.org.uk/art/images/work/T/T03/T03325_8.jpg,1
1784,"Poliakoff, Serge",Male,1900–1969,1900,1969,"Moskva, Rossiya","Paris, France",1,http://www.tate.org.uk/art/images/work/T/T00/T00404_8.jpg,1
428,"Pollard, James",Male,1792–1867,1792,1867,"Islington, United Kingdom","Chelsea, United Kingdom",5,http://www.tate.org.uk/art/images/work/T/T02/T02366_8.jpg,5
10693,"Pollard, Jane",Female,born 1972,1972,"","Newcastle upon Tyne, United Kingdom","",0,http://www.tate.org.uk/art/images/work/T/T02/T02366_8.jpg,0
1785,"Pollock, Jackson",Male,1912–1956,1912,1956,"Cody, United States","East Hampton, United States",6,http://www.tate.org.uk/art/images/work/T/T00/T00384_8.jpg,6
429,"Pomeroy, Frederick William",Male,1856–1924,1856,1924,"London, United Kingdom","Kent, United Kingdom",2,http://www.tate.org.uk/art/images/work/N/N01/N01759_8.jpg,2
2768,"Pommerer, Peter",Male,born 1968,1968,"","Stuttgart, Deutschland","",1,"",0
1786,"Pomodoro, Gio",Male,born 1930,1930,"","Morciano di Romagna, Italia","",2,"",0
430,"Poole, Paul Falconer",Male,1807–1879,1807,1879,"Bristol, United Kingdom","Hampstead, United Kingdom",4,"",3
1788,"Poons, Larry",Male,born 1937,1937,"","Tokyo, Nihon","",2,http://www.tate.org.uk/art/images/work/P/P77/P77812_8.jpg,2
1791,"Porter, Frederick J.",Male,1883–1944,1883,1944,"","",1,"",0
2524,"Porter, Sir Robert Ker",Male,1777–1842,1777,1842,"Durham, United Kingdom","Sankt-Peterburg, Rossiya",4,http://www.tate.org.uk/art/images/work/T/T08/T08532_8.jpg,4
1792,"Porter, Stephen",Male,born 1941,1941,"","","",4,"",0
11040,"Posenenske, Charlotte",Female,1930–1985,1930,1985,"","Frankfurt am Main, Deutschland",7,http://www.tate.org.uk/art/images/work/T/T12/T12772_8.jpg,7
6668,"Posey, Sam",Male,"","","","","",3,"",1
9662,"Post, Liza May",Female,born 1965,1965,"","Amsterdam, Nederland","",0,"",0
2635,"Potre, le",Male,"","","","","",1,http://www.tate.org.uk/art/images/work/T/T11/T11585_8.jpg,1
1794,"Potter, Helen Beatrix",Female,1866–1943,1866,1943,"London, United Kingdom","Cumbria, United Kingdom",22,http://www.tate.org.uk/art/images/work/A/A01/A01089_8.jpg,22
1796,"Potworowski, Peter",Male,1898–1962,1898,1962,"Warszawa, Polska","Warszawa, Polska",1,http://www.tate.org.uk/art/images/work/T/T04/T04125_8.jpg,1
2525,"Powell, Joseph",Male,c.1780–1834,1780,1834,"","",2,http://www.tate.org.uk/art/images/work/T/T09/T09361_8.jpg,2
433,"Poynter, Sir Edward",Male,1836–1919,1836,1919,"Paris, France","London, United Kingdom",16,http://www.tate.org.uk/art/images/work/A/A00/A00825_8.jpg,16
2786,"Prendergast, Kathy",Female,born 1958,1958,"","Dublin, Éire","",3,http://www.tate.org.uk/art/images/work/P/P78/P78411_8.jpg,3
3070,"Price, Ken",Male,1935–2012,1935,2012,"Los Angeles, United States","Taos, United States",0,http://www.tate.org.uk/art/images/work/T/T03/T03898_8.jpg,0
1798,"Priest, Margaret",Female,born 1944,1944,"","Buckinghamshire, United Kingdom","",1,http://www.tate.org.uk/art/images/work/P/P03/P03158_8.jpg,1
5215,"Prince, Richard",Male,born 1949,1949,"","Panama Canal, Panamá","",1,"",0
434,"Prinsep, Valentine Cameron",Male,1838–1904,1838,1904,"Calcutta, Bharat","London, United Kingdom",1,http://www.tate.org.uk/art/images/work/N/N01/N01570_8.jpg,1
1800,"Procktor, Patrick",Male,1936–2003,1936,2003,"Dublin, Éire","",11,"",0
1801,"Procter, Dod",Female,1892–1972,1892,1972,"London, United Kingdom","",3,http://www.tate.org.uk/art/images/work/N/N04/N04270_8.jpg,3
1803,"Prout, Margaret Fisher",Female,1875–1963,1875,1963,"Chelsea, United Kingdom","Saint Leonards, United Kingdom",1,http://www.tate.org.uk/art/images/work/N/N06/N06176_8.jpg,1
1804,"Pryde, James",Male,1866–1941,1866,1941,"Edinburgh, United Kingdom","London, United Kingdom",4,"",3
1806,"Pryse, Gerald",Male,1880–1957,1880,1957,"",Al-Magreb,9,http://www.tate.org.uk/art/images/work/P/P03/P03066_8.jpg,9
1807,"Przybylski, Janusz",Male,born 1937,1937,"","Poznan, Polska","",2,"",0
8470,"Puett, J. Morgan",Female,born 1957,1957,"","Hahira, United States","",0,"",0
1808,"Pulham, Peter Rose",Male,1910–1956,1910,1956,"Hampstead, United Kingdom",France,1,"",0
11777,"Pumhösl, Florian",Male,born 1971,1971,"","Wien, Österreich","",1,"",0
1809,"Puni, Iwan",Male,1892–1956,1892,1956,"Repino, Rossiya","Paris, France",1,http://www.tate.org.uk/art/images/work/T/T01/T01528_8.jpg,1
2769,"Pyman, James",Male,born 1962,1962,"","Eastbourne, United Kingdom","",1,"",0
2451,"Pyne, William Henry",Male,1769–1843,1769,1843,"London, United Kingdom","London, United Kingdom",1,http://www.tate.org.uk/art/images/work/T/T09/T09133_8.jpg,1
3042,"Quadri, Saleem Arif",Male,born 1949,1949,"","Hyderabad, Bharat","",1,http://www.tate.org.uk/art/images/work/T/T07/T07710_8.jpg,1
1810,"Quaytman, Harvey",Male,born 1937,1937,"","New York, United States","",2,"",0
15967,"Quaytman, R. H.","",born 1961,1961,"","Boston, United States","",0,"",0
2600,"Quinn, Marc",Male,born 1964,1964,"","London, United Kingdom","",11,"",2
7719,"Raad, Walid",Male,born 1967,1967,"",Al-Lubnan,"",0,"",0
2287,"Rae, Fiona",Female,born 1963,1963,"","Victoria, Zhonghua","",5,http://www.tate.org.uk/art/images/work/T/T06/T06481_8.jpg,5
437,"Raeburn, Sir Henry",Male,1756–1823,1756,1823,"Scotland, United Kingdom",Edinburgh,9,http://www.tate.org.uk/art/images/work/N/N01/N01146_8.jpg,9
2693,"Raedecker, Michael",Male,born 1963,1963,"","Amsterdam, Nederland","",3,http://www.tate.org.uk/art/images/work/T/T07/T07514_8.jpg,3
1812,"Raetz, Markus",Male,born 1941,1941,"","Büren an der Aare, Schweiz","",5,"",4
2526,"Ralph, Benjamin",Male,active 1763–1770,1763,1770,"","",4,http://www.tate.org.uk/art/images/work/T/T09/T09400_8.jpg,4
2527,"Ralston, John",Male,1789–1833,1789,1833,"","",1,http://www.tate.org.uk/art/images/work/T/T09/T09334_8.jpg,1
2326,"Randall-Page, Peter",Male,born 1954,1954,"","Essex, United Kingdom","",4,http://www.tate.org.uk/art/images/work/P/P77/P77734_8.jpg,4
13424,"Rashed, Hani",Male,born 1975,1975,"","Al-Qahirah, Misr","",1,"",0
1815,"Rauschenberg, Robert",Male,1925–2008,1925,2008,"Port Arthur, United States","Captiva Island, United States",19,http://www.tate.org.uk/art/images/work/P/P07/P07381_8.jpg,12
439,"Raven, John Samuel",Male,1829–1877,1829,1877,"Preston, United Kingdom","Harlech, United Kingdom",1,http://www.tate.org.uk/art/images/work/T/T03/T03326_8.jpg,1
16385,"Raven, Lucy",Female,born 1977,1977,"","","",1,"",0
1817,"Ravilious, Eric",Male,1903–1942,1903,1942,"Acton, United Kingdom","",6,http://www.tate.org.uk/art/images/work/N/N05/N05164_8.jpg,6
2615,"Rawsthorne, Isabel",Female,1912–1992,1912,1992,"","",1,http://www.tate.org.uk/art/images/work/T/T07/T07273_8.jpg,1
4749,"Rayson, David",Male,born 1966,1966,"","Wolverhampton, United Kingdom","",1,http://www.tate.org.uk/art/images/work/T/T07/T07902_8.jpg,1
1818,"Raysse, Martial",Male,born 1936,1936,"","Golfe-Juan, France","",1,"",0
2528,"Rebecca, Biagio",Male,c.1735–1808,1735,1808,"","",2,http://www.tate.org.uk/art/images/work/T/T09/T09149_8.jpg,2
1819,"Rebeyrolle, Paul",Male,1926–2005,1926,2005,"Eymoutiers, France","",3,http://www.tate.org.uk/art/images/work/P/P01/P01572_8.jpg,3
13672,"Rechmaoui, Marwan",Male,born 1964,1964,"","Bayrut, Al-Lubnan","",2,"",0
1820,"Reder, Bernard",Male,1897–1963,1897,1963,"","",1,"",0
2348,"Redo, Achill",Male,born 1930,1930,"","London, United Kingdom","",3,"",2
2783,"Reeb, David",Male,born 1952,1952,"","Rehovot, Yisra'el","",4,"",0
18896,"Reeve, Hester","",born 1965,1965,"","","",0,"",0
1822,"Reeve, Russell",Male,1895–1970,1895,1970,"Hethersett, United Kingdom","",1,"",0
1823,"Rego, Paula",Female,born 1935,1935,"","Lisboa, Portugal","",46,"",33
14791,"Reid, Clunie",Female,born 1971,1971,"","Pembury, United Kingdom","",1,http://www.tate.org.uk/art/images/work/T/T13/T13568_8.jpg,1
442,"Reid, John Robertson",Male,1851–1926,1851,1926,"Edinburgh, United Kingdom","London, United Kingdom",2,http://www.tate.org.uk/art/images/work/N/N01/N01557_8.jpg,2
